Graphics	    SLDPRT 	
Graphics	    SMD 	 shared and dynamically linked libraries
Graphics	    U3D 	 shared and dynamically linked libraries
Graphics	    VIM - Revizto visual information model format (.vimproj)	 shared and dynamically linked libraries
Graphics	    VRML97 - VRML Virtual reality modeling language (.wrl)	 shared and dynamically linked libraries
Graphics	    VUE 	 shared and dynamically linked libraries
Graphics	    VWX - Vectorworks (.vwx)	 shared and dynamically linked libraries
Graphics	    WINGS 	 shared and dynamically linked libraries
Graphics	    W3D 	 shared and dynamically linked libraries
Graphics	    X 	 shared and dynamically linked libraries
Graphics	    X3D 	 shared and dynamically linked libraries
Graphics	    Z3D 	 shared and dynamically linked libraries
	 Nevercenter Silo Object (.sia)	 shared and dynamically linked libraries
Mathematical	    Harwell-Boeing file format 	 shared and dynamically linked libraries
Mathematical	    MML 	 shared and dynamically linked libraries
Mathematical	    ODF 	 shared and dynamically linked libraries
Mathematical	    SXM 	
	 shared and dynamically linked libraries	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	 shared and dynamically linked libraries
Object code	 executable files	    .o 
Object code	 executable files	 (Mac OS versions 9 and earlier; compatible with Mac OS X via the Classic emulator)
Object code	 executable files	 shared library
Object code	 executable files	 the native 16-bit binaries compiled for Novell's NetWare Operating System (version 2
Object code	 executable files	 archives of Java Web applications
Object code	 executable files	 Xbox executable
Object code	 executable files	 (no suffix for executable image
Object code	 executable files	 .ps.gz)
Object code	 executable files	    XCOFF 
Object code	 executable files	    XEX 
Object code	 executable files	 apple IOS application executable file. Another form of zip file.
Object code	 executable files	 Metadata
Object code	 executable files	 Object Control extensions
Object code	 executable files	 XSL 
Object code	 executable files	 Windows Type Library
Object code	 executable files	    .TLB 
Object code	 executable files	
	 used in Microsoft Windows and some other systems)	 Universal Document can be used to store CSS type styles (*.egt)
Page description language	Page description language	 typically ELF
Page description language	    DVI	 NetWare 286
Page description language	    EGT 	 Portable Document Format
Page description language	    PLD	
Page description language	    PCL	 KEYNOTE 
Page description language	    PDF 	 Cascading Style Sheets
Page description language	    PostScript (.ps	 XML Style Sheet (.xslt
Page description language	    SNP 	 Web template (.tpl)
Page description language	    XPS	
Page description language	    XSL-FO (Formatting Objects)	 Visual Basic extensions
Page description language	    Configurations	
Page description language	        CSS 	
Page description language	        XSLT	 Microsoft Outlook task manager
Page description language	        TPL 	 Lotus Organizer PIM package
Personal information manager	Main article: Personal information manager	
Personal information manager	 Microsoft Outlook email communication	 Microsoft Schedule+ calendar
Personal information manager	    MSG 	
Personal information manager	    ORG 	
Personal information manager	    PST 	
Personal information manager	    SC2 	 Google Drive Presentation
Presentation	    GSLIDES 	 Apple Keynote Presentation
Presentation	    KEY	 Mathematica Slideshow
Presentation	    NB 	 Mathematica Player slideshow
Presentation	    NBP 	 OpenDocument Presentation
Presentation	    ODP 	 OpenDocument Presentation template
Presentation	    OTP 	 Office Open XML Presentation
Presentation	    PEZ 	
Presentation	    POT 	 SongShow Plus Slide Show
Presentation	    PPS 	 OpenOffice.org XML (obsolete) Presentation template
Presentation	    PPT 	 OpenOffice.org XML (obsolete) Presentation
Presentation	    PPTX 	
Presentation	    PRZ 	
Presentation	    SDD 	
Presentation	    SHF 	 Microsoft Project
Presentation	    SHOW 	
Presentation	    SHW 	
Presentation	    SLP 	
Presentation	    SSPSS 	
Presentation	    STI 	 precision-preserving binary data I/O format capable of handling large
Presentation	    SXI 	
Presentation	    THMX	Microsoft PowerPoint theme template
Presentation	    WATCH 	
Project management software	    MPP 	 Research Information Systems RIS (file format)
	 Lotus Freelance Graphics	 
Reference management software	    bib 	
Reference management software	    enl 	
Reference management software	    ris 	 standard data format for astronomy (.fits)
Scientific data (data exchange)	    FITS (Flexible Image Transport System) 	 extensible
Scientific data (data exchange)	    Silo 	 X-ray crystallography voxels (electron density)
Scientific data (data exchange)	    SPC 	 voxels in cryo-electron microscopy
Scientific data (data exchange)	    EAS3 	
Scientific data (data exchange)	    OST (Open Spatio-Temporal) 	 Network common data format
Scientific data (data exchange)	    CCP4 	 .sd
Scientific data (data exchange)	    MRC 	 .jdx)
Scientific data (data exchange)	    HITRAN - spectroscopic data with one optical/infrared transition per line in the ASCII file (.hit)	 Common Data Format
Scientific data (data exchange)	    Simple Data Format (SDF) - a platform-independent	
		
	 BibTeX	
	 EndNote	 sparse6 
Multi-domain	    NetCDF 	 Simple text format for observation data. First used in aircraft studies of the atmosphere.
Multi-domain	    HDR	
Multi-domain	    SDXF 	
Multi-domain	    CDF 	
Multi-domain	    CGNS 	 mainly images with related data
Meteorology	    GRIB 	 Chemical Markup Language (CML) (.cml)
Meteorology	    BUFR 	
Meteorology	    PP 	
Meteorology	    NASA-Ames 	
Chemistry	    CML 	 .sdf)
Chemistry	    Chemical table file (CTab) (.mol	 (Structured Data Exchange Format)
Chemistry	    Joint Committee on Atomic and Molecular Physical Data (JCAMP) (.dx	
Chemistry	    Simplified molecular input line entry specification (SMILES) (.smi)	 ASCII encoding of Adjacency matrices (.g6
	 CFD General Notation System	
		
		
Mathematics	    graph6	
    Molecular biology and bioinformatics:	        AB1 	 In DNA sequencing
    Molecular biology and bioinformatics:	        ACE 	 A sequence assembly format
    Molecular biology and bioinformatics:	        BAM 	 Binary compressed SAM format
    Molecular biology and bioinformatics:	        BED 	 The browser extensible display format is used for describing genes and other features of DNA sequences
    Molecular biology and bioinformatics:	        CAF 	 Common Assembly Format for sequence assembly
    Molecular biology and bioinformatics:	        EMBL 	 The Gene transfer format is used to hold information about gene structure.
    Molecular biology and bioinformatics:	        FASTA 	 The Nexus file encodes mixed information about genetic sequence data in a block structured format.
    Molecular biology and bioinformatics:	        FASTQ 	 The Newick tree format is a way of representing graph-theoretical trees with edge lengths using parentheses and commas and usefil to hold phylogenetic trees.
    Molecular biology and bioinformatics:	        GenBank 	.hdr 
    Molecular biology and bioinformatics:	        GFF 	 meta-data (.BRIK
    Molecular biology and bioinformatics:	        GTF 	 used by the FreeSurfer brain analysis package
    Molecular biology and bioinformatics:	        NEXUS 	 Staden chromatogram files used to store data from DNA sequencing
    Molecular biology and bioinformatics:	        NWK 	 The Systems Biology Markup Language is used to store biochemical network computational models
    Molecular biology and bioinformatics:	        PDB 	 meta-data (.img
    Molecular biology and bioinformatics:	        PHD 	 The Stockholm format for representing multiple sequence alignments
    Molecular biology and bioinformatics:	        SAM 	 previously based on NetCDF; since version 2.0
    Molecular biology and bioinformatics:	        SCF 	 chromatogram files used by instruments from Applied Biosystems
    Molecular biology and bioinformatics:	        SBML 	
    Molecular biology and bioinformatics:	        SFF - Standard Flowgram Format	
    Molecular biology and bioinformatics:	        Stockholm 	 single-file (combined data and meta-data) style
    Molecular biology and bioinformatics:	        Swiss-Prot 	 gzip-compressed
    Molecular biology and bioinformatics:	        VCF 	 single-file (combined data and meta-data) style; NIfTI offspring for brain surface data
Biomedical imaging	        .nii 	 dual-file (separate data and meta-data
Biomedical imaging	            .nii.gz 	
Biomedical imaging	            .gii 	 structures of biomolecules deposited in Protein Data Bank. Also used for exchanging protein/nucleic acid structures.
Biomedical imaging	        .img	 uncompressed
Biomedical imaging	    AFNI data	 zip-compressed
Biomedical imaging	    Massachusetts General Hospital imaging format	
Biomedical imaging	        .MGH 	
Biomedical imaging	        .MGZ 	.hdr)
Biomedical imaging	    Analyze data	
Biomedical imaging	    Signed Differential Mapping (SDM) brain maps and/or distributions (.sdm)	 based on HDF5 (.mnc)
Biomedical imaging	    Medical Imaging NetCDF (MINC) format	
Biomedical signals (time series)	    ACQ 	 AcqKnowledge File Format for Windows/PC from Biopac Systems Inc.
Biomedical signals (time series)	    BCI2000 	 integration
Biomedical signals (time series)	    BDF 	 Waveform An extension of Dicom for storing waveform data
Biomedical signals (time series)	    BKR 	 The General Data Format for biomedical signals 
Biomedical signals (time series)	    CFWB 	 The General Data Format for biomedical signals 
Biomedical signals (time series)	    DICOM 	 Health Level 7 v3 annotated ECG.
Biomedical signals (time series)	    ecgML 	 Medical waveform Format Encoding Rules
Biomedical signals (time series)	    EDF/EDF+ 	 Open Exchange Data Format from Neurotronics
Biomedical signals (time series)	    FEF 	 Standard Communication Protocol for Computer assisted electrocardiography EN1064:2007
Biomedical signals (time series)	    GDF v1.x 	 A digital SIGnal Interchange Format with application in neurophysiology.
Biomedical signals (time series)	    GDF v2.x 	 Format of Physiobank
Biomedical signals (time series)	    HL7aECG 	 eXtensible Data Format
Biomedical signals (time series)	    MFER 	
Biomedical signals (time series)	    OpenXDF 	
Biomedical signals (time series)	    SCP-ECG 	
Biomedical signals (time series)	    SIGIF 	
Biomedical signals (time series)	    WFDB 	 Goleta
Biomedical signals (time series)	    XDF 	 sharing
Other Biomedical Formats	    Health Level 7 (HL7) - a framework for exchange	
Other Biomedical Formats	    xDT - a family of data exchange formats for medical records	
Script	    AHK 	 AutoHotkey script file
Script	    APPLESCRIPT- applescript 	 See SCPT.
Script	    AS 	 Adobe Flash ActionScript File
Script	    AU3 	 AutoIt version 3
Script	    BAT 	 Batch file
Script	    BAS 	 QBasic & QuickBASIC
Script	    CMD 	 Batch file
Script	    Coffee 	 CoffeeScript
Script	    EGG 	 Chicken
Script	    EGT 	 EGT Asterisk Application Source File
Script	    ERB 	 Embedded Ruby
Script	    HTA 	 HTML Application
Script	    IBI 	 Icarus script
Script	    ICI 	 ICI
Script	    IJS 	 J script
Script	    ITCL 	 Itcl
Script	    JS 	 JavaScript and JScript
Script	    JSFL 	 Adobe JavaScript language
Script	    LUA 	 Lua
Script	    M 	 Mathematica package file
Script	    MRC 	 mIRC Script
Script	    NCF 	 NetWare Command File (scripting for Novell's NetWare OS)
Script	    NUT 	 Squirrel
Script	    PHP 	 PHP
Script	    PHP? 	 PHP (? = version number)
Script	    PL 	 Perl
Script	    PM 	 Perl module
Script	    PS1 	 Windows PowerShell shell script
Script	    PS1XML 	 Windows PowerShell format and type definitions
Script	    PSC1 	 Python
Script	    PSD1 	 Python pre-compiled (normally libraries)
Script	    PSM1 	 Python
Script	    PY 	 R scripts
Script	    PYC 	 Ruby
Script	    PYO 	 RDP connection
Script	    R 	 Applescript
Script	    RB 	 See SCPT.
Script	    RDP 	 State Description Language
Script	    SCPT 	 Shell script
Script	    SCPTD 	 Tcl
Script	    SDL 	 Visual Basic Script
Script	    SH 	 XProc script/pipeline
Script	    TCL 	 AcqKnowledge File Format for Windows/PC from Biopac
Script	    VBS 	 The EEG data format developed at the University of Technology Graz
Script	    XPL 	 BioSemi data format 
Script	    ebuild 	 .aifc
Signal data (non-audio)	    ACQ 	 European data format
Signal data (non-audio)	    BKR 	 File Exchange Format for Vital signs
Signal data (non-audio)	    BDF 	 General data formats for biomedical signals
Signal data (non-audio)	    CFWB 	 Gesture And Motion Signal format
Signal data (non-audio)	    EDF 	 intelliRock Sensor Data File Format
Signal data (non-audio)	    FEF 	 Medical waveform Format Encoding Rules
Signal data (non-audio)	    GDF 	 Standard Communication Protocol for Computer assisted electrocardiography
Signal data (non-audio)	    GMS 	 Reflection seismology data format
Signal data (non-audio)	    IROCK 	 SIGnal Interchange Format
Signal data (non-audio)	    MFER 	
Signal data (non-audio)	    SCP-ECG 	
Signal data (non-audio)	    SEG Y 	 .ofs
Signal data (non-audio)	    SIGIF 	
Sound and music	    Uncompressed	
Sound and music	        8SVX - Commodore-Amiga 8-bit sound (usually in an IFF container)	
Sound and music	        16SVX - Commodore-Amiga 16-bit sound (usually in an IFF container)	 .aiff) 
Sound and music	        AIFF (.aif	 Audio Interchange File Format
Sound and music	        AU	
Sound and music	        BWF 	 Broadcast Wave Format (BWF)
Sound and music	        CDDA	
Sound and music	        RAW 	 raw samples without any header or sync
Sound and music	        WAV 	
Sound and music	    Compressed	
Sound and music	        FLAC 	 (free lossless codec of the Ogg project)
Sound and music	        LA 	 Lossless Audio (.la)
Sound and music	        PAC 	 LPAC (.pac)
Sound and music	        M4A 	 Apple Lossless (M4A)
Sound and music	        APE 	 Monkey's Audio (APE)
Sound and music	        OptimFROG (.ofr	 .mp4
Sound and music	        RKA 	 RKAU (.rka)
Sound and music	        SHN 	 Shorten (SHN)
Sound and music	        TTA 	 RM)
Sound and music	        WV 	 WavPack (.wv)
Sound and music	        WMA 	 Windows Media Audio 9 Lossless (WMA)
Sound and music	        BRSTM 	 Binary Revolution Stream (.brstm)
Sound and music	        AST 	
Sound and music	 Audio Stream (.ast)	
Sound and music	Lossy audio	
Sound and music	 Microsoft Wave	 MPEG Layer 3
Sound and music	    AMR 	 Speex (Ogg project
Sound and music	    MP2 	 GSM Full Rate
Sound and music	    MP3 	 Windows Media Audio (.WMA)
Sound and music	    SPX 	 Advanced Audio Coding (usually in an MPEG-4 container)
Sound and music	    GSM 	 Musepack
Sound and music	    WMA 	 Yamaha TwinVQ
Sound and music	    AAC (.m4a	
Sound and music	    MPC 	 Audio File (similar to MP3
Sound and music	    VQF 	 Macromedia Shockwave Audio (Same compression as MP3 with additional header information specific to Macromedia Director
Sound and music	    RealAudio (RA	 Dialogic ADPCM Low Sample Rate Digitized Voice (VOX)
Sound and music	    OTS 	 Creative Labs Soundblaster Creative Voice 8-bit & 16-bit (VOC)
Sound and music	    SWA 	 DiamondWare Digitized (DWD)
Sound and music	    VOX 	 Turtlebeach SampleVision (SMP)
Sound and music	    VOC 	
Sound and music	    DWD 	
Sound and music	    SMP 	
Sound and music	    AUP 	 Audacity project file
Sound and music	    BAND 	 GarageBand music
Sound and music	    CUST 	 DeliPlayer custom sound file format
Sound and music	    MID 	 psflib 
Sound and music	    MUS 	 dsf
Sound and music	    SIB 	 Sibelius Notation file
Sound and music	    SID 	 Sound Interface Device - Commodore 64 instructions to play SID music and sound effects
Sound and music	    LY 	 LilyPond Notation file
Sound and music	    GYM 	 .xml)
Sound and music	    VGM 	" stands for ""Video Game Music"", log for several different chips"
Sound and music	    PSF	
Sound and music	    NSF 	 NES Sound Format
Sound and music	    MOD 	 Soundtracker and Protracker sample and melody modules
Sound and music	    PTB 	 Power Tab Editor tab
Sound and music	    S3M 	 Scream Tracker 3 module
Sound and music	    XM 	 
Sound and music	    IT 	 Portable Sound Format
Sound and music	    MT2 	 Multipart PSF
Sound and music	    MNG 	 PSF for other platforms
Sound and music	    PSF 	 RealJukebox Media used for RealPlayer.
Sound and music	        minipsf	 Super Nintendo Entertainment System sound file format.
Sound and music	        2sf	 see also Sibelius (computer program)
Sound and music	    RMJ 	
Sound and music	    SPC 	 Track ax media
Sound and music	    NIFF - Notation Interchange File Format	    ALS 
Sound and music	    MusicXML (.mxl	    AUP 
Sound and music	    TXM 	    BAND 
Sound and music	    YM 	    CEL 
Sound and music	    JAM 	    CPR 
Sound and music	    ASF 	    CWP 
Sound and music	    MP1 	    DRM 
Sound and music	    MSCZ 	    MMR 
Sound and music	    MSCZ	    NPR 
Playlists	    ASX 	    OMFI 
Playlists	    M3U	    SES 
Playlists	    PLS	    SFL 
Playlists	    RAM 	    SNG 
Playlists	    TXT/No extension 	    STF 
Playlists	    XPL 	    SND 
Playlists	    XSPF 	    SYN 
Playlists	    ZPL 	    FLP - Image Line Fruity Loops Project File
Audio editing	 music production	 ADB
Audio editing	 music production	 1.ADA 
Audio editing	 music production	 S 
Audio editing	 music production	 Steinberg Nuendo project file
Audio editing	 music production	 Open Media Framework Interchange OMFI succeeds OMF (Open Media Framework)
Audio editing	 music production	 Adobe Audition multitrack session file
Audio editing	 music production	 Sound Forge sound file
Audio editing	 music production	 MIDI sequence file (MidiSoft
Audio editing	 music production	 StudioFactory project file. It contains all necessary patches
Audio editing	 music production	 CBL 
Audio editing	 music production	 CC
Audio editing	 music production	 the XML Shareable Playlist Format
Audio editing	 music production	 Zune Playlist format
Audio editing	 music production	
Audio editing	 music production	
Audio editing	 music production	
Audio editing	 music production	 2.ADA 
Source code for computer programs	    ADA	 Ada (body) source
Source code for computer programs	    ADS	 Ada (specification) source
Source code for computer programs	    ASM	 Assembly language source
Source code for computer programs	    BAS 	 FTN
Source code for computer programs	    BB 	 Blitz3D
Source code for computer programs	    BMX 	 BlitzMax
Source code for computer programs	    C 	 C source
Source code for computer programs	    CLJ 	 Clojure source code
Source code for computer programs	    CLS 	 Visual Basic class
Source code for computer programs	    COB	 COBOL source
Source code for computer programs	    CPP	 C++ source
Source code for computer programs	    CS 	 C# source
Source code for computer programs	    CSPROJ 	 C# project (Visual Studio .NET)
Source code for computer programs	    D 	 D source
Source code for computer programs	    DBA 	 HXX 
Source code for computer programs	    DBPro123 	 DarkBASIC Professional project
Source code for computer programs	    E 	 Eiffel source
Source code for computer programs	    EFS 	 EGT Forever Source File
Source code for computer programs	    EGT 	 EGT Asterisk Source File
Source code for computer programs	    EL 	 Emacs Lisp source
Source code for computer programs	    FOR	 Fortran source
Source code for computer programs	    FRM 	 Visual Basic form
Source code for computer programs	    FRX 	 Visual Basic form stash file (binary form file)
Source code for computer programs	    FTH 	 Forth source
Source code for computer programs	    GED 	 Game Maker Extension Editable file as of version 7.0
Source code for computer programs	    GM6 	 Game Maker Editable file as of version 6.x
Source code for computer programs	    GMD 	 Game Maker Editable file up to version 5.x
Source code for computer programs	    GMK 	 Game Maker Editable file as of version 7.0
Source code for computer programs	    GML 	 Game Maker Language script file
Source code for computer programs	    GO 	 Go source
Source code for computer programs	    H 	 PP
Source code for computer programs	    HPP	 PHP3
Source code for computer programs	    HS 	 Haskell source
Source code for computer programs	    I 	 PM 
Source code for computer programs	    INC 	 Turbo Pascal included source
Source code for computer programs	    JAVA 	 Java source
Source code for computer programs	    L 	 lex source
Source code for computer programs	    LGT - Logtalk source	
Source code for computer programs	    LISP 	 Common Lisp source
Source code for computer programs	    M 	 Objective-C source
Source code for computer programs	    M 	 RC2 
Source code for computer programs	    M 	 RKTL 
Source code for computer programs	    M4 	 SCE 
Source code for computer programs	    ML 	 Standard ML / OCaml source
Source code for computer programs	    N 	 Nemerle source
Source code for computer programs	    NB 	 SKC 
Source code for computer programs	    P 	 Parser source
Source code for computer programs	    PAS	 SKG 
Source code for computer programs	    PHP	 PHP source
Source code for computer programs	    PIV 	 Pivot stickfigure animator
Source code for computer programs	    PL	 Perl
Source code for computer programs	    PRG 	 db
Source code for computer programs	    PRO - IDL	 SKQ 
Source code for computer programs	    PY 	 SKT 
Source code for computer programs	    R - R source	
Source code for computer programs	    RB 	 Ruby source
Source code for computer programs	    RESX 	 Resource file for .NET applications
Source code for computer programs	    RC	 Resource script files to generate resources for .NET applications
Source code for computer programs	    RKT	 Racket source
Source code for computer programs	    SCI	 Scilab
Source code for computer programs	    SCM 	 Scheme source
Source code for computer programs	    SD7 	 Seed7 source
Source code for computer programs	    SKB	 Sage Retrieve 4GL Common Area (Main and Amended backup)
Source code for computer programs	    SKD 	 VIP 
Source code for computer programs	    SKF	 Sage Retrieve 4GL File Layouts (Main and Amended backup)
Source code for computer programs	    SKI 	 Sage Retrieve 4GL Instructions
Source code for computer programs	    SKK 	 Sage Retrieve 4GL Report Generator
Source code for computer programs	    SKM 	 Sage Retrieve 4GL Menu
Source code for computer programs	    SKO 	 Sage Retrieve 4GL Program
Source code for computer programs	    SKP	 Sage Retrieve 4GL Print Layouts (Main and Amended backup)
Source code for computer programs	    SKS	 Sage Retrieve 4GL Screen Layouts (Main and Amended backup)
Source code for computer programs	    SKZ 	 SWIG source code
Source code for computer programs	    SLN 	
Source code for computer programs	    SPIN 	 Visual Studio Analyzer project
Source code for computer programs	    STK 	 Visual Basic.NET source
Source code for computer programs	    SWG 	 Visual Studio compatible project group
Source code for computer programs	    TCL - TCL source code	 Visual Basic project
Source code for computer programs	    VAP 	 Visual Basic .NET project
Source code for computer programs	    VB 	 Visual C++ project
Source code for computer programs	    VBG 	 Visual Studio deployment project
Source code for computer programs	    VBP	 XProc script/pipeline
Source code for computer programs	    VBPROJ 	 XQuery file
Source code for computer programs	    VCPROJ 	 XSLT stylesheet
Source code for computer programs	    VDPROJ 	 yacc source
Source code for computer programs	    XPL 	
Source code for computer programs	    XQ 	
Source code for computer programs	    XSL 	
Source code for computer programs	    Y 	 Lotus 1-2-3
Spreadsheet	    AB2 	 Abykus worksheet
Spreadsheet	    AB3 	 Abykus workbook
Spreadsheet	    AWS 	 Ability Spreadsheet
Spreadsheet	    CLF 	 ThinkFree Calc
Spreadsheet	    CELL 	 Haansoft(Hancom) SpreadSheet software document
Spreadsheet	    CSV 	 Comma-Separated Values
Spreadsheet	    GSHEET 	 Google Drive Spreadsheet
Spreadsheet	    numbers 	 An Apple Numbers Spreadsheet file
Spreadsheet	    gnumeric 	 Gnumeric spreadsheet
Spreadsheet	    ODS 	 OpenDocument spreadsheet
Spreadsheet	    OTS 	 OpenDocument spreadsheet template
Spreadsheet	    QPW 	 Quattro Pro spreadsheet
Spreadsheet	    SDC 	 StarOffice StarCalc Spreadsheet
Spreadsheet	    SLK 	 SYLK (SYmbolic LinK)
Spreadsheet	    STC 	 OpenOffice.org XML (obsolete) Spreadsheet template
Spreadsheet	    SXC 	 OpenOffice.org XML (obsolete) Spreadsheet
Spreadsheet	    TAB 	 tab delimited columns; also TSV (Tab-Separated Values)
Spreadsheet	    TXT 	 Lotus 1-2-3 version 3.0
Spreadsheet	    VC 	 Lotus 1-2-3 version 4.0
Spreadsheet	    WK1 	 Lotus 1-2-3
Spreadsheet	    WK3 	 Microsoft Works
Spreadsheet	    WK4 	 Microsoft Excel Macro-enabled workbook
Spreadsheet	    WKS 	 Office Open XML worksheet sheet
Spreadsheet	    WKS 	 Microsoft Works version 6.0
Spreadsheet	    WQ1 	 Microsoft Excel worksheet template
Spreadsheet	    XLK 	 Microsoft Excel Macro-enabled worksheet template
Spreadsheet	    XLS 	 Microsoft Excel worksheet workspace (version 4.0)
Spreadsheet	    XLSB 	
Spreadsheet	    XLSM 	
Spreadsheet	    XLSX 	
Spreadsheet	    XLR 	 Tab-separated values
Spreadsheet	    XLT 	 Comma-separated values
Spreadsheet	    XLTM 	 databank format; accessible by many econometric applications
Spreadsheet	    XLW 	 accessible by many spreadsheet applications
Tabulated data	    TSV 	
Tabulated data	    CSV 	
Tabulated data	    db 	
Tabulated data	    dif 	
Video	    AAF 	 mostly intended to hold edit decisions and rendering information
Video	    3GP 	 the most common video format for cell phones
Video	    GIF 	 Animated GIF (simple animation; until recently often avoided because of patent problems)
Video	    ASF 	 .mpg
Video	    AVCHD 	 container (a shell
Video	    AVI 	 video standard data file (automatically created when we attempted to burn as video file on the CD)
Video	    CAM 	
Video	    DAT 	 Flash video (encoded to run in a flash animation)
Video	    DSH	 Video
Video	    FLV 	 Video
Video	    M1V MPEG-1 	 Macromedia Flash (for producing)
Video	    M2V MPEG-2 	 (text file which contains scripts extracted from SWF by a free ActionScript decompiler named FLARE)
Video	    FLA 	" Adobe Flash shared object (""Flash cookie"")"
Video	    FLR 	 (file format for videos for iPods and PlayStation Portables developed by Apple)
Video	    SOL 	    FCP 
Video	    M4V 	    MSWMM 
Video	    Matroska (*.mkv) 	    PPJ 
Video	    WRAP 	    IMOVIEPROJ 
Video	    MNG 	    VEG & VEG-BAK 
Video	    QuickTime (.mov) 	    SUF 
Video	    MPEG (.mpeg	    WLMP 
Video	"        MPEG-4 Part 14, shortened ""MP4"" "	 Macromedia Flash (for viewing)
Video	    MXF 	 Windows Media Video (See ASF)
Video	    ROQ 	
Video	    NSV 	
Video	    Ogg 	
Video	    RM 	 Final Cut Pro project file
Video	    SVI 	 Windows Movie Maker project file
Video	    SMI 	 Adobe Premiere Pro video editing file
Video	    SWF 	 iMovie project file
Video	    WMV 	 Sony Vegas project file
Video editing	 production	 Sony camera configuration file (setup.suf) produced by XDCAM-EX camcorders
Video editing	 production	 Windows Live Movie Maker project file
Video editing	 production	 multimedia container (most often used for Sony's PlayStation Portable and Apple's iPod)
Video editing	 production	
Video editing	 production	 Material Exchange Format (standardized wrapper format for audio/visual material developed by SMPTE)
Video editing	 production	 used by Quake 3
Video editing	 production	
Video game data	    TrackMania United/Nations Forever Engine 	 File formats used by games based on the TrackMania engine.
Video game data	        XeX	
Video game data	        CHALLENGE.GBX 	 (Edited) Challenge files.
Video game data	        CONSTRUCTIONCAMPAIGN.GBX 	 Construction campaignes files.
Video game data	        CONTROLEFFECTMASTER.GBX/CONTROLSTYLE.GBX 	 Menu parts.
Video game data	        FIDCACHE.GBX 	 Saved game.
Video game data	        GBX 	 Other TrackMania items.
Video game data	        REPLAY.GBX 	 Replays of races.
Video game data	    DOOM Engine 	 File formats used by games based on the DOOM engine.
Video game data	        DEH 	 DeHackEd files to mutate the game executable (not officially part of the DOOM engine)
Video game data	        DSG 	 Saved game
Video game data	        LMP 	 A lump is an entry in a DOOM wad.
Video game data	        LMP 	 Saved demo recording
Video game data	        MUS 	 Music file (usually contained within a WAD file)
Video game data	        WAD 	 Data storage (contains music
Video game data	    Quake Engine 	 File formats used by games based on the Quake engine.
Video game data	        BSP 	 (For Binary space partitioning) compiled map format
Video game data	        MAP 	 Raw map format used by editors like GtkRadiant or QuArK
Video game data	        MDL/MD2/MD3/MD5 	 Model for an item used in the game
Video game data	        PAK/PK2 	 Data storage
Video game data	        PK3/PK4 	 used by the Quake II
Video game data	        .dat 	" not specific file type, often generic extension for ""data"" files for a variety of applications"
Video game data	            sometimes used for general data contained within the .PK3/PK4 files	
Video game data	            .fontdat 	 a .dat file used for formatting game fonts
Video game data	        .roq 	 Video format
Video game data	        .sav - Savegame format	
Video game data	    Unreal Engine 	 File formats used by games based on the Unreal engine.
Video game data	        U 	 Unreal script format
Video game data	        UAX 	 Animations format for Unreal Engine 2
Video game data	        UMX 	 Map format for Unreal Tournament
Video game data	        UMX 	 Music format for Unreal Engine 1
Video game data	        UNR 	 Map format for Unreal
Video game data	        UPK 	 Package format for cooked content in Unreal Engine 3
Video game data	        USX 	 Sound format for Unreal Engine 1 and Unreal Engine 2
Video game data	        UT2 	 Map format for Unreal Tournament 2003 and Unreal Tournament 2004
Video game data	        UT3 	 Map format for Unreal Tournament 3
Video game data	        UTX 	 Texture format for Unreal Engine 1 and Unreal Engine 2
Video game data	        UXX 	 HE2
Video game data	    Duke Nukem 3D Engine 	 File formats used by games based on the Duke Nukem 3D engine.
Video game data	        DMO 	 Save game
Video game data	        GRP 	 Data storage
Video game data	        MAP 	 Map (usually constructed with BUILD.EXE)
Video game data	    Diablo Engine 	 File formats used by Diablo by Blizzard Entertainment.
Video game data	        SV 	 Save Game
Video game data	        ITM 	 Item File
Video game data	    Real Virtuality Engine 	 DBPF (.dat
Video game data	        SQF 	 Format used for general editing
Video game data	        SQM 	 Format used for mission files
Video game data	        PBO 	
Video game data	        LIP 	 Format that is created from WAV files to create in-game accurate lip-synch for character animations.
Video game data	    Other Formats	
Video game data	        B 	 used for Grand Theft Auto saved game files
Video game data	        BOL 	
Video game data	        DBPF 	J64 
